1471981750924,0.5620117,0.42651367,0.7194824
1471981750929,0.57055664,0.38500977,0.70092773
1471981750954,0.5605469,0.40795898,0.6838379
1471981750966,0.54711914,0.41259766,0.6994629
1471981750976,0.56030273,0.42358398,0.71777344
1471981750991,0.5595703,0.42895508,0.7062988
1471981751006,0.5600586,0.42163086,0.6904297
1471981751042,0.56591797,0.4255371,0.70092773
1471981751075,0.56811523,0.44458008,0.7102051
1471981751093,0.5527344,0.41992188,0.7043457
1471981751141,0.55322266,0.42333984,0.7116699
1471981751174,0.56274414,0.45043945,0.7194824
1471981751188,0.57250977,0.41015625,0.70092773
1471981751240,0.55493164,0.42651367,0.6972656
1471981751257,0.54833984,0.40698242,0.6911621
1471981751290,0.57250977,0.3798828,0.685791
1471981751341,0.5529785,0.4169922,0.68530273
1471981751353,0.5666504,0.4189453,0.68115234
1471981751387,0.5529785,0.4104004,0.67041016
1471981751429,0.5571289,0.37963867,0.6608887
1471981751455,0.51220703,0.42089844,0.61865234
1471981751489,0.5527344,0.49194336,0.6813965
1471981751523,0.5817871,0.48608398,0.6315918
1471981751553,0.55908203,0.60595703,0.5744629
1471981751591,0.55493164,0.6838379,0.5439453
1471981751626,0.513916,0.66918945,0.5578613
1471981751655,0.5444336,0.6765137,0.4868164
1471981751671,0.5234375,0.7026367,0.36914063
1471981751720,0.50878906,0.81884766,0.3305664
1471981751769,0.4831543,0.748291,0.29003906
1471981751820,0.48217773,0.90771484,0.23291016
1471981751836,0.5180664,0.97265625,0.23339844
1471981751872,0.52490234,0.8444824,0.22338867
1471981751911,0.5078125,0.83813477,0.14526367
1471981751934,0.52197266,0.8708496,0.15576172
1471981751969,0.5073242,0.9025879,0.21435547
1471981752002,0.48901367,0.8322754,0.21142578
1471981752036,0.49169922,0.84228516,0.20288086
1471981752071,0.50146484,0.8251953,0.21240234
1471981752106,0.5070801,0.80688477,0.20922852
1471981752135,0.5041504,0.82373047,0.22387695
1471981752168,0.49853516,0.8071289,0.2055664
1471981752204,0.48217773,0.8078613,0.21484375
1471981752218,0.47631836,0.8925781,0.2578125
1471981752254,0.49145508,0.8215332,0.23242188
1471981752288,0.48413086,0.892334,0.23828125
1471981752315,0.49267578,0.8261719,0.17089844
1471981752349,0.4645996,0.8779297,0.16479492
1471981752383,0.46411133,0.88012695,0.19042969
1471981752417,0.48217773,0.8327637,0.13134766
1471981752451,0.47094727,0.8388672,0.15014648
1471981752491,0.48266602,0.99365234,0.19360352
1471981752515,0.42773438,0.7619629,0.27148438
1471981752550,0.44799805,0.96069336,0.1928711
1471981752584,0.36669922,0.80908203,0.034423828
1471981752634,0.4050293,0.78393555,0.072021484
1471981752688,0.3630371,0.765625,0.008544922
1471981752702,0.3828125,0.93896484,0.01171875
1471981752731,0.32177734,0.88134766,-0.16479492
1471981752782,0.30810547,0.99658203,-0.140625
1471981752799,0.31469727,0.99438477,-0.10131836
1471981752833,0.2446289,0.85961914,-0.1274414
1471981753138,0.2277832,0.9572754,-0.08129883
1471981753200,0.19433594,0.9633789,-0.07080078
1471981753588,0.22851563,0.9770508,-0.072753906
1471981753648,0.22583008,0.97436523,-0.052978516
1471981753681,0.22631836,0.9785156,-0.049560547
1471981753697,0.22143555,0.9758301,-0.044189453
1471981753748,0.22802734,0.9729004,-0.037109375
1471981753783,0.23168945,0.97875977,-0.041259766
1471981753794,0.22827148,0.9772949,-0.04248047
1471981753848,0.22460938,0.9753418,-0.026855469
1471981753864,0.22875977,0.97998047,-0.028320313
1471981753898,0.22924805,0.9760742,-0.02368164
1471981753929,0.22949219,0.96777344,0.0041503906
1471981753960,0.23095703,0.9746094,0.0068359375
1471981753994,0.22583008,0.9797363,-0.0056152344
1471981754036,0.22680664,0.9711914,-0.0014648438
1471981754063,0.22753906,0.9753418,-0.0063476563
1471981754096,0.23046875,0.97753906,-0.0073242188
1471981754126,0.22680664,0.97753906,-0.0021972656
1471981754159,0.22680664,0.97314453,0.010498047
1471981754199,0.23291016,0.9772949,0.016601563
1471981754229,0.2265625,0.97314453,0.032714844
1471981754244,0.23144531,0.9753418,0.036376953
1471981754280,0.2319336,0.9758301,0.033691406
1471981754324,0.22753906,0.97558594,0.03515625
1471981754346,0.23217773,0.9724121,0.034179688
1471981754375,0.23266602,0.9760742,0.02709961
1471981754412,0.2368164,0.97802734,0.029296875
1471981754444,0.23217773,0.97143555,0.033447266
1471981754483,0.234375,0.9748535,0.041015625
1471981754511,0.22753906,0.9746094,0.055908203
1471981754540,0.2368164,0.96899414,0.0625
1471981754578,0.24023438,0.96899414,0.072265625
1471981754615,0.23022461,0.9682617,0.09301758
1471981754645,0.24023438,0.9663086,0.09277344
1471981754664,0.23535156,0.9680176,0.08544922
1471981754714,0.2331543,0.96899414,0.0793457
1471981754742,0.23510742,0.9699707,0.072509766
1471981754778,0.2319336,0.9716797,0.07763672
1471981754809,0.22998047,0.96972656,0.078125
1471981754825,0.22753906,0.9641113,0.08251953
1471981754859,0.23071289,0.96972656,0.088134766
1471981754895,0.23242188,0.97143555,0.09008789
1471981754922,0.22753906,0.9711914,0.087890625
1471981754957,0.23120117,0.9724121,0.092285156
1471981754999,0.22851563,0.9633789,0.10083008
1471981755024,0.23217773,0.96850586,0.099121094
1471981755094,0.22949219,0.967041,0.10571289
1471981755121,0.23120117,0.96777344,0.10620117
1471981755155,0.23120117,0.97021484,0.09790039
1471981755190,0.23242188,0.97143555,0.099365234
1471981755225,0.23071289,0.96655273,0.10644531
1471981755242,0.2290039,0.9724121,0.10058594
1471981755291,0.22802734,0.96313477,0.10986328
1471981755320,0.23095703,0.970459,0.10107422
1471981755347,0.22631836,0.9682617,0.111328125
1471981755393,0.22998047,0.9694824,0.10424805
1471981755405,0.22827148,0.9675293,0.1081543
1471981755441,0.2265625,0.96899414,0.10424805
1471981755474,0.23022461,0.9707031,0.10888672
1471981755503,0.22607422,0.96777344,0.11279297
1471981755548,0.22924805,0.9711914,0.10961914
1471981755583,0.22607422,0.9694824,0.111083984
1471981755605,0.22363281,0.9682617,0.114746094
1471981755639,0.2290039,0.97021484,0.10961914
1471981755673,0.22753906,0.96655273,0.11694336
1471981755704,0.23046875,0.9602051,0.11621094
1471981755749,0.22729492,0.96606445,0.119384766
1471981755773,0.22485352,0.9680176,0.11206055
1471981755804,0.2253418,0.96850586,0.11621094
1471981755822,0.2290039,0.96850586,0.12133789
1471981755858,0.22631836,0.9719238,0.115722656
1471981755889,0.22705078,0.96362305,0.119140625
1471981755920,0.22680664,0.9633789,0.12109375
1471981755956,0.2253418,0.9692383,0.12011719
1471981755986,0.23071289,0.97094727,0.12207031
1471981756020,0.22558594,0.9694824,0.12573242
1471981756055,0.22485352,0.9694824,0.122558594
1471981756091,0.2265625,0.96606445,0.13134766
1471981756127,0.22241211,0.9663086,0.13305664
1471981756153,0.22631836,0.96875,0.12451172
1471981756191,0.22631836,0.96777344,0.13085938
1471981756203,0.22680664,0.967041,0.13110352
1471981756254,0.22607422,0.9616699,0.13378906
1471981756271,0.2241211,0.9675293,0.13427734
1471981756299,0.22265625,0.9655762,0.1352539
1471981756612,0.22485352,0.96484375,0.13452148
1471981756669,0.22265625,0.96655273,0.13354492
1471981756687,0.22631836,0.96777344,0.13793945
1471981756991,0.22509766,0.96972656,0.13256836
1471981757029,0.21777344,0.96435547,0.13891602
1471981757050,0.2253418,0.96777344,0.13964844
1471981757085,0.22631836,0.9628906,0.14648438
